Title,Link,Date,Views,File_name,Label
ฟันหน้าผุ 10 ปี เพิ่งรักษา อุทาหรณ์ของคนกลัวหมอฟัน,https://www.sanook.com/health/7129/,15 พ.ค. 60,"92,090",สุขภาพ_614.txt,สุขภาพ
"5 โรคร้ายถามหา หากไม่ทาน ""อาหารเช้า""",https://www.sanook.com/health/4373/,23 ธ.ค. 60,"92,079",สุขภาพ_615.txt,สุขภาพ
“ปวดขา” หลังวิ่ง-ออกกำลังกาย ควรพักหรือวิ่งต่อ ?,https://www.sanook.com/health/17807/,11 ธ.ค. 62,"91,949",สุขภาพ_616.txt,สุขภาพ
"ใช้ ""น้ำมันกัญชา"" ไม่ถูกวิธี มีผลข้างเคียงต่อสมอง",https://www.sanook.com/health/16305/,2 มิ.ย. 62,"91,694",สุขภาพ_617.txt,สุขภาพ
เช็กอาการปวดท้อง ปวดแบบไหน เป็นโรคอะไร?,https://www.sanook.com/health/16821/,4 ก.ค. 62,"91,649",สุขภาพ_618.txt,สุขภาพ
"""โควิด-19"" ติดต่อทาง “เพศสัมพันธ์” ได้หรือไม่?",https://www.sanook.com/health/21179/,20 มี.ค. 63,"91,416",สุขภาพ_619.txt,สุขภาพ
“โรคไต” อาการเริ่มต้น และระยะสุดท้ายที่สังเกตได้,https://www.sanook.com/health/27757/,25 มี.ค. 64,"91,391",สุขภาพ_620.txt,สุขภาพ
จริงหรือไม่? อาหารอุ่นซ้ำ เสี่ยงมะเร็ง-ท้องร่วง,https://www.sanook.com/health/7641/,14 เม.ย. 62,"91,230",สุขภาพ_621.txt,สุขภาพ
10 พืชผักสมุนไพรช่วยลดอาการอักเสบ ดีต่อร่างกาย,https://www.sanook.com/health/13293/,27 ต.ค. 61,"90,882",สุขภาพ_622.txt,สุขภาพ
ภาวะ “มีโซโฟเนีย” รำคาญเสียงเคี้ยว หายใจ เดิน หรือแม้กระทั่งเข็มนาฬิกา,https://www.sanook.com/health/19761/,8 ม.ค. 63,"90,840",สุขภาพ_623.txt,สุขภาพ
"ดื่ม ""น้ำมะพร้าว"" อย่างไร ให้ได้ประโยชน์สูงสุด",https://www.sanook.com/health/27341/,17 ก.พ. 64,"90,581",สุขภาพ_624.txt,สุขภาพ
อิ่มท้องพร้อมสุขภาพดีกับ 5 เมนูไข่ขาว ทำง่ายภายใน 5 นาที,https://www.sanook.com/health/6209/,8 ก.พ. 60,"90,502",สุขภาพ_625.txt,สุขภาพ
“ลงแดง” อาการสำคัญช่วงงดเหล้า!!!,https://www.sanook.com/health/913/,5 ส.ค. 58,"90,192",สุขภาพ_626.txt,สุขภาพ
"ผลข้างเคียงของยาต้านไวรัส ""เอชไอวี"" แต่ละชนิด และวิธีการรับมือ",https://www.sanook.com/health/12365/,15 ส.ค. 61,"90,173",สุขภาพ_627.txt,สุขภาพ
3 สูตรอาหารคลีน เมนูง่ายๆ อร่อยสบาย สไตล์คนรักสุขภาพ,https://www.sanook.com/health/4125/,21 พ.ย. 59,"90,047",สุขภาพ_628.txt,สุขภาพ
"ผลข้างเคียงหลัง ""ผ่าตัดมดลูก"" ที่คุณควรรู้",https://www.sanook.com/health/26181/,13 ธ.ค. 63,"89,902",สุขภาพ_629.txt,สุขภาพ
"ภัยเงียบ ""กล้ามเนื้อหัวใจขาดเลือดเฉียบพลัน"" เสี่ยงเสียชีวิตใน 1 ชั่วโมง",https://www.sanook.com/health/8137/,3 ธ.ค. 61,"89,844",สุขภาพ_630.txt,สุขภาพ
“ไข่ไก่” ต้าน 3 โรคร้าย คุณประโยชน์ดีๆ ที่คุณควรรู้,https://www.sanook.com/health/4277/,23 ก.ค. 62,"89,814",สุขภาพ_631.txt,สุขภาพ
9 อาการเบื้องต้นว่าคุณกำลังเป็นโรค “นอนไม่หลับ”,https://www.sanook.com/health/2973/,17 มี.ค. 59,"89,802",สุขภาพ_632.txt,สุขภาพ
7 วิธีลดความหิว เอาใจคนลดน้ำหนัก,https://www.sanook.com/health/4041/,1 ม.ค. 61,"89,737",สุขภาพ_633.txt,สุขภาพ
"""เหงือกบวม"" เกิดจากอะไร รักษาอย่างไร",https://www.sanook.com/health/24569/,3 ก.ย. 63,"89,516",สุขภาพ_634.txt,สุขภาพ
8 วิธีเอาตัวรอดจาก “ไฟดูด-ไฟช็อต”,https://www.sanook.com/health/7625/,21 ก.พ. 61,"89,360",สุขภาพ_635.txt,สุขภาพ
“หนังตาตก” สาเหตุหนึ่งของอาการผิดปกติในร่างกาย,https://www.sanook.com/health/4049/,6 ก.ค. 59,"89,346",สุขภาพ_636.txt,สุขภาพ
พฤติกรรม 8 สาย ‘เสี่ยงตายก่อนวัย’ และภัยเงียบที่คุณคาดไม่ถึง,https://www.sanook.com/health/4889/,26 ก.ย. 59,"89,183",สุขภาพ_637.txt,สุขภาพ
3 สัญญาณอันตราย อาการ “มะเร็งลำไส้”,https://www.sanook.com/health/15237/,14 มี.ค. 62,"88,942",สุขภาพ_638.txt,สุขภาพ
วิ่ง VS เดินเร็ว แบบไหนเผาผลาญพลังงานได้มากกว่ากัน?,https://www.sanook.com/health/12985/,30 ธ.ค. 62,"88,922",สุขภาพ_639.txt,สุขภาพ
จริงหรือไม่? ห้ามล้างไก่สดผ่านน้ำจากก๊อก,https://www.sanook.com/health/4261/,14 ต.ค. 61,"88,847",สุขภาพ_640.txt,สุขภาพ
10 สมุนไพรไทย ประโยชน์และอันตรายที่ควรรู้ก่อนกิน,https://www.sanook.com/health/31697/,11 ธ.ค. 64,"88,766",สุขภาพ_641.txt,สุขภาพ
มะเร็ง-ไต-อ้วน 15 โรคร้ายที่มาพร้อมกับ “หมูกรอบ” อร่อยดีแต่มีโทษ (เพียบ),https://www.sanook.com/health/1809/,8 พ.ค. 61,"88,747",สุขภาพ_642.txt,สุขภาพ
สูตร “น้ำปั่น” ที่คุณหมอชาวญี่ปุ่นแนะนำว่าช่วย “ลดน้ำหนัก” ได้ดี,https://www.sanook.com/health/30837/,17 ต.ค. 64,"88,745",สุขภาพ_643.txt,สุขภาพ
"""โรคหลอดเลือดสมอง"" ควรกินอาหารอะไรบ้าง ?",https://www.sanook.com/health/17437/,24 ส.ค. 62,"88,710",สุขภาพ_644.txt,สุขภาพ
น้ำมันตับปลา VS น้ำมันปลา เหมือนหรือแตกต่างกันอย่างไร?,https://www.sanook.com/health/9145/,26 ต.ค. 61,"88,658",สุขภาพ_645.txt,สุขภาพ
กลุ่มอาหาร เสี่ยง “นิ่วในถุงน้ำดี”,https://www.sanook.com/health/17423/,25 ธ.ค. 62,"88,656",สุขภาพ_646.txt,สุขภาพ
อันตรายจากการทาน “บะหมี่กึ่งสำเร็จรูป” มากเกินไป,https://www.sanook.com/health/11613/,26 มี.ค. 62,"88,623",สุขภาพ_647.txt,สุขภาพ
วิธีสังเกตอาการ “หูตึง” ด้วยตัวเอง,https://www.sanook.com/health/5997/,20 ธ.ค. 62,"88,502",สุขภาพ_648.txt,สุขภาพ
ฟันธง! อาหารเหล่านี้ห้ามทานคู่กัน จริงหรือไม่?,https://www.sanook.com/health/6437/,22 ก.ย. 61,"88,478",สุขภาพ_649.txt,สุขภาพ
"ไขข้อสงสัย ""ขิง"" ต้าน ""โควิด-19"" ได้มากน้อยแค่ไหน",https://www.sanook.com/health/33393/,14 เม.ย. 65,"88,416",สุขภาพ_650.txt,สุขภาพ
กรดไหลย้อน ปัญหาร้อนอกของคนวัยทำงาน,https://www.sanook.com/health/3485/,14 ม.ค. 61,"88,402",สุขภาพ_651.txt,สุขภาพ
ลองไหม? ตรวจเบาหวานจากปัสสาวะด้วยตัวเอง,https://www.sanook.com/health/2713/,7 ก.พ. 62,"88,326",สุขภาพ_652.txt,สุขภาพ
9 ผลไม้น้ำตาลน้อย อร่อย ดีต่อสุขภาพ,https://www.sanook.com/health/25669/,24 พ.ย. 63,"88,314",สุขภาพ_653.txt,สุขภาพ
มะเร็งหลังโพรงจมูก กับ 4 สาเหตุสำคัญของโรค,https://www.sanook.com/health/7241/,25 พ.ค. 60,"88,266",สุขภาพ_654.txt,สุขภาพ
"กลืน ""เมล็ดผลไม้"" ลงท้อง อันตรายอย่างไร?",https://www.sanook.com/health/7405/,11 ก.พ. 64,"88,238",สุขภาพ_655.txt,สุขภาพ
โรควูบ หรือล้มทั้งยืน อันตรายอาจถึงตาย,https://www.sanook.com/health/9469/,19 ม.ค. 61,"88,232",สุขภาพ_656.txt,สุขภาพ
จริงหรือไม่? ถั่วเหลือง น้ำเต้าหู้ สาเหตุมะเร็งเต้านม?,https://www.sanook.com/health/4781/,29 ต.ค. 61,"88,228",สุขภาพ_657.txt,สุขภาพ
"เคล็ดลับ ""แกว่งแขน สลายพุง"" ทำได้จริง ไม่อันตราย หากทำถูกวิธี",https://www.sanook.com/health/5073/,7 ต.ค. 59,"88,199",สุขภาพ_658.txt,สุขภาพ
สระผมบ่อยๆ ทำให้ “ผมร่วง” จริงหรือไม่?,https://www.sanook.com/health/13793/,6 ธ.ค. 61,"88,135",สุขภาพ_659.txt,สุขภาพ
น้ำขิงมะนาว เครื่องดื่มสมุนไพรหอมสดชื่น กับสรรพคุณอันน่าทึ่ง,https://www.sanook.com/health/9265/,21 ธ.ค. 60,"87,988",สุขภาพ_660.txt,สุขภาพ
"7 ประโยชน์จากการ ""ปั่นจักรยาน"" ออกกำลังกาย",https://www.sanook.com/health/13753/,3 ธ.ค. 61,"87,888",สุขภาพ_661.txt,สุขภาพ
รู้จัก “ลูคีเมีย” โรคร้ายที่เกิดขึ้นกับใครก็ได้...ไม่ใช่แค่ในซีรีส์เกาหลี,https://www.sanook.com/health/6205/,8 ก.พ. 60,"87,790",สุขภาพ_662.txt,สุขภาพ
"""ภูมิแพ้"" สาเหตุ อาการ วิธีรักษา และวิธีป้องกัน",https://www.sanook.com/health/13053/,5 ต.ค. 61,"87,759",สุขภาพ_663.txt,สุขภาพ
“กล้วยปิ้ง” กับประโยชน์ต่อสุขภาพที่มากกว่ากล้วยธรรมดา,https://www.sanook.com/health/30653/,3 ต.ค. 64,"87,709",สุขภาพ_664.txt,สุขภาพ
“ปวดหัว” จนนอนไม่หลับ สัญญาณเตือนสุขภาพที่ไม่ควรมองข้าม,https://www.sanook.com/health/6653/,24 มี.ค. 60,"87,681",สุขภาพ_665.txt,สุขภาพ
"""ไขมันพอกตับ"" ภัยเงียบ กว่าจะรู้ตัวอาจสายเกินไป",https://www.sanook.com/health/16041/,9 พ.ค. 62,"87,541",สุขภาพ_666.txt,สุขภาพ
จริงหรือไม่? ดื่มแอลกอฮอล์แล้วหน้าแดง เสี่ยงมะเร็ง?,https://www.sanook.com/health/2863/,19 มิ.ย. 61,"87,424",สุขภาพ_667.txt,สุขภาพ
โควิด-19: สารเคมีที่สามารถฆ่าเชื้อไวรัสได้นอกจาก “แอลกอฮอล์”,https://www.sanook.com/health/20905/,12 มี.ค. 63,"87,359",สุขภาพ_668.txt,สุขภาพ
5 อาหารคลีนยิ่งทานเยอะยิ่งให้โทษแก่ร่างกาย,https://www.sanook.com/health/2689/,26 มี.ค. 61,"87,177",สุขภาพ_669.txt,สุขภาพ
อะฟลาทอกซิน สาเหตุมะเร็งตับ ไม่ได้มีแค่ในถั่ว,https://www.sanook.com/health/5469/,10 ม.ค. 60,"87,074",สุขภาพ_670.txt,สุขภาพ
จริงหรือมั่ว? แว๊กซ์ในถ้วยบะหมี่กึ่งสำเร็จรูป อันตรายต่อร่างกาย,https://www.sanook.com/health/4473/,4 ก.พ. 62,"87,040",สุขภาพ_671.txt,สุขภาพ
ระวัง! 5 ยาอันตรายขายเกลื่อนเน็ต เสี่ยงเสียชีวิต,https://www.sanook.com/health/6325/,11 ก.ย. 61,"86,820",สุขภาพ_672.txt,สุขภาพ
“ไข้หวัดแดด” ตากแดดนานๆ ก็เป็นหวัดได้ และอาการไม่เหมือนไข้หวัดปกติ,https://www.sanook.com/health/16033/,9 พ.ค. 62,"86,791",สุขภาพ_673.txt,สุขภาพ
เช็คด่วน! 4 กลุ่มคนที่ต้องคุมน้ำหนักด้วย “โปรตีน”,https://www.sanook.com/health/3945/,12 พ.ค. 61,"86,779",สุขภาพ_674.txt,สุขภาพ
How To วิธีสังเกตครีมหน้าขาว-ครีมผิวขาวผสมสเตียรอยด์,https://www.sanook.com/health/4729/,2 ธ.ค. 59,"86,754",สุขภาพ_675.txt,สุขภาพ
โควิด-19: การทำความสะอาดข้าวของเครื่องใช้-สิ่งแวดล้อมอย่างละเอียด เพื่อป้องกันเชื้อไวรัส,https://www.sanook.com/health/21081/,16 มี.ค. 63,"86,655",สุขภาพ_676.txt,สุขภาพ
"4 โรคอันตรายจาก ""ไตรกลีเซอไรด์"" สูงเกินไป",https://www.sanook.com/health/27605/,12 มี.ค. 64,"86,553",สุขภาพ_677.txt,สุขภาพ
"""ไขมันทรานส์"" คืออะไร? มีในอาหารใด? อันตรายอย่างไร?",https://www.sanook.com/health/11917/,17 ก.ค. 61,"86,448",สุขภาพ_678.txt,สุขภาพ
5 เคล็ดลับสุขภาพ…กินของ“ทอด”อย่างไรไม่ให้ร่างพัง!,https://www.sanook.com/health/2377/,11 ม.ค. 59,"86,396",สุขภาพ_679.txt,สุขภาพ
ไขข้อสงสัย ไม่ควรดื่มน้ำจากขวดที่ทิ้งไว้ในรถจริงหรือ?,https://www.sanook.com/health/2269/,28 ธ.ค. 58,"86,129",สุขภาพ_680.txt,สุขภาพ
"4 สิ่งที่ผู้เชี่ยวชาญญี่ปุ่นบอกว่าไม่ควรทำ ""ก่อนนอน""",https://www.sanook.com/health/32749/,20 ก.พ. 65,"86,035",สุขภาพ_681.txt,สุขภาพ
"6 ประโยชน์ของ ""แตงโม"" ผลไม้สีแดงหวานฉ่ำประจำหน้าร้อน",https://www.sanook.com/health/21905/,24 เม.ย. 63,"85,832",สุขภาพ_682.txt,สุขภาพ
วิธีง่ายๆ ในการทาน “ยาเม็ด” ให้ง่ายขึ้น,https://www.sanook.com/health/13109/,28 พ.ย. 61,"85,712",สุขภาพ_683.txt,สุขภาพ
โรครองช้ำ ปวดส้นเท้า ทรมานกว่าที่คุณคิด,https://www.sanook.com/health/5589/,6 ธ.ค. 59,"85,678",สุขภาพ_684.txt,สุขภาพ
5 ผักพื้นบ้าน ต้านมะเร็ง ถูกและดีมีในโลก,https://www.sanook.com/health/8569/,22 มิ.ย. 61,"85,644",สุขภาพ_685.txt,สุขภาพ
5 วิธีง่าย ๆ เพิ่มสมรรถภาพทางเพศจาก ม. ฮาร์วาร์ด,https://www.sanook.com/health/16721/,1 พ.ย. 62,"85,384",สุขภาพ_686.txt,สุขภาพ
อาการเริ่มต้น ของคนที่ติด “คาเฟอีน”,https://www.sanook.com/health/5785/,19 ก.ค. 61,"85,267",สุขภาพ_687.txt,สุขภาพ
จริงหรือไม่? หอยแครง อันตราย! เสี่ยงมะเร็ง-เนื้องอก,https://www.sanook.com/health/8361/,11 ก.ย. 60,"84,910",สุขภาพ_688.txt,สุขภาพ
ระวัง! เส้นก๋วยเตี๋ยว เลือกไม่ดี เสี่ยงตับ-ไตพังจากสารกันบูด,https://www.sanook.com/health/2763/,14 ส.ค. 60,"84,789",สุขภาพ_689.txt,สุขภาพ
"อาการโรค ""ปอดอักเสบ"" ที่ควรสังเกตทั้งตัวเอง และคนรอบข้าง",https://www.sanook.com/health/19939/,19 ม.ค. 63,"84,560",สุขภาพ_690.txt,สุขภาพ
"""ริดสีดวง"" อาหารที่ควรกิน-ควรหลีกเลี่ยง มีอะไรบ้าง",https://www.sanook.com/health/19613/,1 ธ.ค. 63,"84,545",สุขภาพ_691.txt,สุขภาพ
"""ขี้ตาเยอะ"" สัญญาณบอกโรคที่ไม่ควรมองข้าม",https://www.sanook.com/health/26109/,11 ธ.ค. 63,"84,383",สุขภาพ_692.txt,สุขภาพ
ดูแลสมองให้ปิ๊งไอเดียบรรเจิด เปลี่ยนความชอบเป็นงานที่ใช่,https://www.sanook.com/health/7433/,14 มิ.ย. 60,"84,339",สุขภาพ_693.txt,สุขภาพ
"""พยาธิ"" ในอาหาร 5 ชนิด ที่แฝงอยู่ในจานโปรดของคุณ",https://www.sanook.com/health/15913/,28 เม.ย. 62,"84,323",สุขภาพ_694.txt,สุขภาพ
“คลั่งรัก” อาการของคนตกหลุมรักอย่างถอนตัวไม่ขึ้น ผิดปกติหรือไม่?,https://www.sanook.com/health/25943/,6 พ.ย. 63,"84,249",สุขภาพ_695.txt,สุขภาพ
"สาเหตุของ ""พุงป่อง"" ทีไม่ได้แปลว่า ""อ้วน"" เสมอไป",https://www.sanook.com/health/27269/,10 ก.พ. 64,"84,077",สุขภาพ_696.txt,สุขภาพ
ครอบแก้ว แทงเข็ม ปล่อยเลือด ได้ผลจริง หรืออันตราย?,https://www.sanook.com/health/7153/,11 ม.ค. 62,"84,007",สุขภาพ_697.txt,สุขภาพ
ปวดแบบไหน สงสัยว่าเป็น “ฟันคุด”,https://www.sanook.com/health/15153/,8 มี.ค. 62,"83,987",สุขภาพ_698.txt,สุขภาพ
ปวดท้องประจำเดือน กินยาพอนสแตน หรือโกเฟน ดี,https://www.sanook.com/health/1421/,29 ก.ย. 58,"83,647",สุขภาพ_699.txt,สุขภาพ
"""ฝีที่รักแร้"" เกิดจากอะไร รักษา และป้องกันอย่างไร?",https://www.sanook.com/health/25285/,19 ต.ค. 63,"83,413",สุขภาพ_700.txt,สุขภาพ
วิธีออกกำลังกายให้เหมาะสมกับช่วงเวลา เช้า-กลางวัน-เย็น,https://www.sanook.com/health/13337/,27 พ.ย. 61,"83,407",สุขภาพ_701.txt,สุขภาพ
5 เคล็ดลับทานอาหารเย็นอย่างไรไม่ให้อ้วน,https://www.sanook.com/health/2325/,13 พ.ย. 62,"83,182",สุขภาพ_702.txt,สุขภาพ
กินเท่าไรก็ไม่อ้วน อาจเป็นสัญญาณเตือนโรค!,https://www.sanook.com/health/12813/,13 ก.ย. 61,"83,101",สุขภาพ_703.txt,สุขภาพ
ข้าว กข 43 ทางเลือกของผู้ป่วยเบาหวาน-ควบคุมน้ำหนัก,https://www.sanook.com/health/17473/,27 ส.ค. 62,"82,928",สุขภาพ_704.txt,สุขภาพ
แพทย์สหรัฐเตือน! ไฟ LED อันตรายต่อสุขภาพ,https://www.sanook.com/health/3961/,28 มิ.ย. 59,"82,910",สุขภาพ_705.txt,สุขภาพ
"มหัศจรรย์ ""ดอกเกลือ"" กับคุณประโยชน์รอบด้าน",https://www.sanook.com/health/19313/,31 ธ.ค. 62,"82,738",สุขภาพ_706.txt,สุขภาพ
"8 เวลาที่ควร ""ดื่มน้ำ"" ช่วยลดไขมัน-เพิ่มภูมิคุ้มกัน",https://www.sanook.com/health/33657/,21 เม.ย. 65,"82,401",สุขภาพ_707.txt,สุขภาพ
3 วิธีลดอาการเจ็บแน่นหูขณะโดยสารเครื่องบิน,https://www.sanook.com/health/9345/,23 ม.ค. 62,"82,388",สุขภาพ_708.txt,สุขภาพ
"""เม็ดขนุน"" กับ 3 ประโยชน์ดีๆ ต่อสุขภาพ พร้อมข้อควรระวัง",https://www.sanook.com/health/26249/,20 ธ.ค. 63,"82,368",สุขภาพ_709.txt,สุขภาพ
7 วิธีลดเหงื่อรักแร้ หมดปัญหากลิ่นตัว,https://www.sanook.com/health/5341/,7 ธ.ค. 61,"82,368",สุขภาพ_710.txt,สุขภาพ
รู้จัก “Brain Fog” ภาวะสมองล้า คุณกำลังเสี่ยงอยู่หรือเปล่า ?,https://www.sanook.com/health/20289/,8 ก.พ. 63,"82,363",สุขภาพ_711.txt,สุขภาพ
"ผัก 10 ชนิดที่พบ ""ยาฆ่าแมลง"" ตกค้างสูงที่สุด",https://www.sanook.com/health/17825/,26 ก.ย. 62,"82,318",สุขภาพ_712.txt,สุขภาพ
"""ถ้วยใส่เลือดประจำเดือน"" ใช้แทนผ้าอนามัย วิธีใช้ และข้อควรระวัง",https://www.sanook.com/health/24249/,23 ก.ค. 63,"82,274",สุขภาพ_713.txt,สุขภาพ
3 อาหารที่ผู้สูงอายุ 60 ปีขึ้นไปควรบริโภคทุกวัน,https://www.sanook.com/health/29725/,1 ส.ค. 64,"82,271",สุขภาพ_714.txt,สุขภาพ
“เสพติดยาดม” พฤติกรรมอันตรายที่คุณอาจไม่เคยรู้,https://www.sanook.com/health/17453/,26 ส.ค. 62,"82,215",สุขภาพ_715.txt,สุขภาพ
"""ต่อมน้ำเหลืองอักเสบ"" โรคที่เป็นได้ทุกเพศ ทุกวัย",https://www.sanook.com/health/18005/,17 ม.ค. 63,"82,190",สุขภาพ_716.txt,สุขภาพ
4 วิธีเผาผลาญไขมันในร่างกาย โดยไม่ต้องออกกำลังกาย,https://www.sanook.com/health/32773/,22 ก.พ. 65,"82,152",สุขภาพ_717.txt,สุขภาพ
อันตรายของ “ชา” เสี่ยงไตวาย-มะเร็งลำไส้-กระดูกพรุน,https://www.sanook.com/health/10253/,20 มี.ค. 61,"81,991",สุขภาพ_718.txt,สุขภาพ
8 อาการบ่งบอกว่ากำลังถูก “งูพิษ” กัด,https://www.sanook.com/health/13605/,21 พ.ย. 61,"81,694",สุขภาพ_719.txt,สุขภาพ
ไขข้อสงสัย “โควิด-19” พฤติกรรมใดเสี่ยง-ไม่เสี่ยงติดเชื้อไวรัสบ้าง?,https://www.sanook.com/health/21275/,23 มี.ค. 63,"81,630",สุขภาพ_720.txt,สุขภาพ
อาการเริ่มต้นของโรคกรดไหลย้อน โรคยอดฮิตวัยทำงาน,https://www.sanook.com/health/9925/,25 ก.พ. 61,"81,626",สุขภาพ_721.txt,สุขภาพ
4 กลุ่มอาหารยิ่งทานยิ่ง “พุง” โต,https://www.sanook.com/health/4877/,18 ก.ย. 61,"81,131",สุขภาพ_722.txt,สุขภาพ
นมไขมันต่ำ ดีต่อสุขภาพ ไม่ทำให้อ้วนจริงหรือ?,https://www.sanook.com/health/3537/,18 ม.ค. 62,"81,012",สุขภาพ_723.txt,สุขภาพ
ทำไม? ห้ามกินยาพร้อมนม-ชา-น้ำอัดลม,https://www.sanook.com/health/9329/,3 ม.ค. 61,"80,876",สุขภาพ_724.txt,สุขภาพ
“นั่งเล่นมือถือ” ขณะขับถ่ายใน “ห้องน้ำ” เสี่ยงอันตราย,https://www.sanook.com/health/13957/,7 ส.ค. 62,"80,601",สุขภาพ_725.txt,สุขภาพ
"""ผงชูรส"" ทำให้ผมร่วงจริงหรือ?",https://www.sanook.com/health/6693/,17 เม.ย. 63,"80,576",สุขภาพ_726.txt,สุขภาพ
"ระวัง! คุณกำลังเป็น ""โรคหลงตัวเอง"" อยู่หรือเปล่า สังเกตอาการ พร้อมวิธีรักษา",https://www.sanook.com/health/2013/,10 มิ.ย. 64,"80,554",สุขภาพ_727.txt,สุขภาพ
"7 วิธีหาย ""เป็นหวัด"" อย่างรวดเร็ว หลังเล่นน้ำสงกรานต์",https://www.sanook.com/health/15737/,16 เม.ย. 62,"80,505",สุขภาพ_728.txt,สุขภาพ
4 โรคอันตราย ที่มาพร้อมแดด และอากาศร้อนอบอ้าว ช่วงสงกรานต์,https://www.sanook.com/health/2989/,7 ธ.ค. 61,"80,453",สุขภาพ_729.txt,สุขภาพ
การตรวจด้วย MRI คืออะไร? ตรวจอะไรได้บ้าง?,https://www.sanook.com/health/14045/,26 ธ.ค. 61,"80,347",สุขภาพ_730.txt,สุขภาพ
“ไซนัสอักเสบ” กับ 8 อาการที่แตกต่างจากไข้หวัดธรรมดา,https://www.sanook.com/health/17109/,24 ก.ค. 62,"80,327",สุขภาพ_731.txt,สุขภาพ
"แพทย์เตือน! อาหารมีส่วนทำให้เกิด ""มะเร็ง"" มากถึง 50%",https://www.sanook.com/health/2093/,9 ธ.ค. 58,"80,073",สุขภาพ_732.txt,สุขภาพ
"วิธีแก้ ""อ้วนลงพุง"" ด้วยการเปลี่ยนพฤติกรรมการกิน",https://www.sanook.com/health/25323/,25 มี.ค. 64,"80,031",สุขภาพ_733.txt,สุขภาพ
7 พฤติกรรมเสี่ยง “กระดูกพรุน” ก่อนวัยอันควร,https://www.sanook.com/health/9081/,3 ส.ค. 61,"79,974",สุขภาพ_734.txt,สุขภาพ
7 สัญญาณอันตราย ได้เวลารักษา “รากฟัน”,https://www.sanook.com/health/13161/,19 ก.พ. 62,"79,959",สุขภาพ_735.txt,สุขภาพ
"4 ท่าบริหาร แก้ ""หลังค่อม"" พลิกบุคลิกเสียให้กลับมาสวย",https://www.sanook.com/health/19489/,6 ก.พ. 63,"79,933",สุขภาพ_736.txt,สุขภาพ
อย.เตือน ยา “Acnotin 10” อันตรายถึงชีวิต ห้ามซื้อกินเอง,https://www.sanook.com/health/8685/,17 ต.ค. 60,"79,617",สุขภาพ_737.txt,สุขภาพ
ชี้! คนไทยไตวายอันดับ 3 ในอาเซียน เผยกินยาแบบผิดๆ,https://www.sanook.com/health/6545/,14 มี.ค. 60,"79,569",สุขภาพ_738.txt,สุขภาพ
“มะเร็งต่อมน้ำลาย” กับสัญญาณอันตรายที่ต้องสงสัยว่าเป็นโรค,https://www.sanook.com/health/16241/,24 พ.ค. 62,"79,514",สุขภาพ_739.txt,สุขภาพ
"""ขลิบ"" อวัยวะเพศชาย มีประโยชน์ และไม่น่ากลัวอย่างที่คิด",https://www.sanook.com/health/11925/,18 ก.ค. 61,"79,431",สุขภาพ_740.txt,สุขภาพ
การครอบแก้วคืออะไร? เหมาะกับใครบ้าง?,https://www.sanook.com/health/4441/,28 มิ.ย. 61,"79,387",สุขภาพ_741.txt,สุขภาพ
"""โรคตะกอนหินปูนในหูชั้นในหลุด"" คืออะไร? คนทำงานหนักต้องระวัง",https://www.sanook.com/health/16977/,13 ก.ค. 62,"79,368",สุขภาพ_742.txt,สุขภาพ
จานชามสังกะสีเคลือบ อันตรายต่อสุขภาพหรือไม่?,https://www.sanook.com/health/5221/,4 ม.ค. 60,"79,295",สุขภาพ_743.txt,สุขภาพ
"5 ประโยชน์จาก ""กาแฟดำ"" หอม ละมุน แถมดีต่อสุขภาพ",https://www.sanook.com/health/26769/,21 ม.ค. 64,"79,293",สุขภาพ_744.txt,สุขภาพ
ระวัง! นอนเปิดแอร์ปรับอากาศทั้งวัน ระวังสุขภาพพังไม่รู้ตัว,https://www.sanook.com/health/3449/,18 มิ.ย. 61,"79,283",สุขภาพ_745.txt,สุขภาพ
“เข่าลั่น” หรือสะบ้าเข่าตกร่อง มีเสียงเวลาเดินหรือลุกนั่ง คืออะไร?,https://www.sanook.com/health/11139/,26 พ.ค. 61,"79,282",สุขภาพ_746.txt,สุขภาพ
IF คือการลดน้ำหนักแบบไหน และข้อควรระวังในการทำ IF,https://www.sanook.com/health/14105/,6 ก.ค. 65,"79,207",สุขภาพ_747.txt,สุขภาพ
CPR ปั๊มหัวใจ ทำตอนไหน? ทำอย่างไรถึงจะถูกต้อง?,https://www.sanook.com/health/8929/,13 มี.ค. 61,"79,135",สุขภาพ_748.txt,สุขภาพ
“ไบโอติน” วิตามินหลากประโยชน์ที่ไม่ควรมองข้าม,https://www.sanook.com/health/5269/,31 ต.ค. 59,"78,967",สุขภาพ_749.txt,สุขภาพ
8 ประโยชน์ล้ำเลิศของ “กีวี” หน้าใส-ต้านมะเร็ง,https://www.sanook.com/health/4665/,4 ม.ค. 62,"78,635",สุขภาพ_750.txt,สุขภาพ
5 อาหารเพื่อสุขภาพ ทานมากไปกลับทำร้ายตัวเอง!,https://www.sanook.com/health/5377/,25 ต.ค. 61,"78,624",สุขภาพ_751.txt,สุขภาพ
อาการใหม่ “โควิด-19” วิธีสังเกตความผิดปกติของ “ผิวหนัง”,https://www.sanook.com/health/22233/,29 เม.ย. 63,"78,574",สุขภาพ_752.txt,สุขภาพ
